league_id,season,team_api_id,team_long_name,avg_home_goals_team,avg_home_goals_league,avg_away_goals_team,avg_away_goals_league
19694,2011/2012,9925,Celtic,2.16,1.45,2.26,0.92
19694,2011/2012,9800,"St. Mirren",1.21,1.45,0.84,0.92
19694,2012/2013,9925,Celtic,2.74,1.45,2.11,1.00
19694,2012/2013,9860,"Heart of Midlothian",1.42,1.45,0.68,1.00
19694,2012/2013,8597,Kilmarnock,1.32,1.45,1.42,1.00
19694,2012/2013,8649,"Ross County FC",1.16,1.45,1.32,1.00
19694,2012/2013,9800,"St. Mirren",1.32,1.45,1.16,1.00
19694,2012/2013,9938,"Dundee United",1.58,1.45,1.11,1.00
19694,2012/2013,8284,"Dundee FC",0.89,1.45,0.58,1.00
19694,2012/2013,8467,"St. Johnstone FC",1.32,1.45,1.05,1.00
19694,2012/2013,8485,Aberdeen,0.95,1.45,1.21,1.00
19694,2012/2013,8066,"Inverness Caledonian Thistle",1.84,1.45,1.53,1.00
19694,2012/2013,9927,Motherwell,1.84,1.45,1.68,1.00
19694,2012/2013,10251,Hibernian,1.37,1.45,1.21,1.00
19694,2013/2014,8485,Aberdeen,1.11,1.45,1.65,1.17
19694,2013/2014,9925,Celtic,2.63,1.45,2.74,1.17
19694,2013/2014,8066,"Inverness Caledonian Thistle",1.37,1.45,0.95,1.17
19694,2013/2014,8426,"Partick Thistle F.C.",1.11,1.45,1.32,1.17
19694,2013/2014,8467,"St. Johnstone FC",1.84,1.45,0.68,1.17
19694,2013/2014,10251,Hibernian,1.00,1.45,0.61,1.17
19694,2013/2014,8597,Kilmarnock,1.32,1.45,1.05,1.17
19694,2013/2014,9927,Motherwell,2.05,1.45,1.32,1.17
19694,2013/2014,9800,"St. Mirren",1.21,1.45,0.84,1.17
19694,2013/2014,9938,"Dundee United",2.11,1.45,1.32,1.17
19694,2013/2014,8649,"Ross County FC",1.32,1.45,1.00,1.17
19694,2013/2014,9860,"Heart of Midlothian",1.11,1.45,1.26,1.17
19694,2014/2015,8485,Aberdeen,1.68,1.45,1.32,1.50
19694,2014/2015,9925,Celtic,2.63,1.45,1.79,1.50
19694,2014/2015,8284,"Dundee FC",1.25,1.45,1.17,1.50
19694,2014/2015,8429,"Hamilton Academical FC",1.58,1.45,1.05,1.50
19694,2014/2015,9927,Motherwell,1.21,1.45,0.79,1.50
19694,2014/2015,8649,"Ross County FC",1.11,1.45,1.32,1.50
19694,2014/2015,9938,"Dundee United",1.68,1.45,1.37,1.50
19694,2014/2015,8467,"St. Johnstone FC",1.00,1.45,0.79,1.50
19694,2014/2015,9800,"St. Mirren",0.74,1.45,0.84,1.50
19694,2014/2015,8066,"Inverness Caledonian Thistle",1.53,1.45,1.21,1.50
19694,2014/2015,8426,"Partick Thistle F.C.",1.68,1.45,0.84,1.50
19694,2014/2015,8597,Kilmarnock,1.28,1.45,1.05,1.50
19694,2015/2016,9925,Celtic,2.89,1.45,2.00,1.33
19694,2015/2016,9938,"Dundee United",1.16,1.45,1.21,1.33
19694,2015/2016,8429,"Hamilton Academical FC",1.11,1.45,1.11,1.33
19694,2015/2016,9860,"Heart of Midlothian",1.95,1.45,1.16,1.33
19694,2015/2016,8066,"Inverness Caledonian Thistle",1.32,1.45,1.53,1.33
19694,2015/2016,8597,Kilmarnock,1.00,1.45,1.16,1.33
19694,2015/2016,8485,Aberdeen,1.58,1.45,1.68,1.33
19694,2015/2016,8284,"Dundee FC",1.58,1.45,1.21,1.33
19694,2015/2016,8426,"Partick Thistle F.C.",1.11,1.45,1.05,1.33
19694,2015/2016,8649,"Ross County FC",1.53,1.45,1.37,1.33
19694,2015/2016,9927,Motherwell,1.42,1.45,1.05,1.33
19694,2015/2016,8467,"St. Johnstone FC",1.42,1.45,1.63,1.33
21518,2008/2009,10267,"Valencia CF",2.47,1.51,1.11,1.25
21518,2008/2009,8371,"CA Osasuna",1.42,1.51,0.74,1.25
21518,2008/2009,9783,"RC Deportivo de La Coruña",1.58,1.51,0.95,1.25
21518,2008/2009,8388,"CD Numancia",1.21,1.51,0.79,1.25
21518,2008/2009,8696,"Racing Santander",1.47,1.51,1.11,1.25
21518,2008/2009,9869,"Real Sporting de Gijón",1.26,1.51,1.21,1.25
21518,2008/2009,8603,"Real Betis Balompié",1.26,1.51,1.42,1.25
21518,2008/2009,8558,"RCD Espanyol",1.47,1.51,0.95,1.25
21518,2008/2009,8315,"Athletic Club de Bilbao",1.47,1.51,1.00,1.25
21518,2008/2009,9906,"Atlético Madrid",2.47,1.51,1.74,1.25
21518,2008/2009,8302,"Sevilla FC",1.47,1.51,1.37,1.25
21518,2008/2009,10205,"Villarreal CF",1.74,1.51,1.47,1.25
21518,2008/2009,8633,"Real Madrid CF",2.58,1.51,1.79,1.25
21518,2008/2009,8634,"FC Barcelona",3.21,1.51,2.32,1.25
21518,2008/2009,8305,"Getafe CF",1.42,1.51,1.21,1.25
21518,2008/2009,8661,"RCD Mallorca",1.74,1.51,1.05,1.25
21518,2008/2009,9865,"UD Almería",1.42,1.51,0.95,1.25
21518,2008/2009,9864,"Málaga CF",1.47,1.51,1.42,1.25
21518,2008/2009,10281,"Real Valladolid",1.16,1.51,1.26,1.25
21518,2008/2009,8479,"RC Recreativo",0.89,1.51,0.89,1.25
21518,2009/2010,8633,"Real Madrid CF",3.16,1.51,2.21,1.10
21518,2009/2010,8315,"Athletic Club de Bilbao",1.79,1.51,0.84,1.10
21518,2009/2010,8661,"RCD Mallorca",2.21,1.51,0.89,1.10
21518,2009/2010,8371,"CA Osasuna",1.11,1.51,0.84,1.10
21518,2009/2010,8394,"Real Zaragoza",1.42,1.51,1.00,1.10
21518,2009/2010,10267,"Valencia CF",1.79,1.51,1.32,1.10
21518,2009/2010,9865,"UD Almería",1.32,1.51,0.95,1.10
21518,2009/2010,8634,"FC Barcelona",3.00,1.51,2.16,1.10
21518,2009/2010,8696,"Racing Santander",0.89,1.51,1.32,1.10
21518,2009/2010,9864,"Málaga CF",1.11,1.51,1.11,1.10
21518,2009/2010,9867,"CD Tenerife",1.37,1.51,0.74,1.10
21518,2009/2010,8302,"Sevilla FC",1.74,1.51,1.68,1.10
21518,2009/2010,10281,"Real Valladolid",1.21,1.51,0.74,1.10
21518,2009/2010,9869,"Real Sporting de Gijón",1.05,1.51,0.84,1.10
21518,2009/2010,8305,"Getafe CF",1.79,1.51,1.26,1.10
21518,2009/2010,9906,"Atlético Madrid",1.95,1.51,1.05,1.10
21518,2009/2010,10205,"Villarreal CF",1.84,1.51,1.21,1.10
21518,2009/2010,9868,"Xerez Club Deportivo",1.05,1.51,0.95,1.10
21518,2009/2010,8558,"RCD Espanyol",1.05,1.51,0.47,1.10
21518,2009/2010,9783,"RC Deportivo de La Coruña",1.16,1.51,0.68,1.10
21518,2010/2011,9906,"Atlético Madrid",1.84,1.51,1.42,0.85
21518,2010/2011,10278,"Hércules Club de Fútbol",1.42,1.51,0.47,0.85
21518,2010/2011,8696,"Racing Santander",1.32,1.51,0.84,0.85
21518,2010/2011,9864,"Málaga CF",1.53,1.51,1.32,0.85
21518,2010/2011,9783,"RC Deportivo de La Coruña",1.16,1.51,0.47,0.85
21518,2010/2011,8581,"Levante UD",1.32,1.51,0.84,0.85
21518,2010/2011,8558,"RCD Espanyol",1.74,1.51,0.68,0.85
21518,2010/2011,8560,"Real Sociedad",1.42,1.51,1.16,0.85
21518,2010/2011,8371,"CA Osasuna",1.47,1.51,0.89,0.85
21518,2010/2011,8661,"RCD Mallorca",1.32,1.51,0.84,0.85
21518,2010/2011,8394,"Real Zaragoza",1.37,1.51,0.74,0.85
21518,2010/2011,8302,"Sevilla FC",1.84,1.51,1.42,0.85
21518,2010/2011,8305,"Getafe CF",1.74,1.51,0.84,0.85
21518,2010/2011,10205,"Villarreal CF",1.74,1.51,1.11,0.85
21518,2010/2011,9865,"UD Almería",1.21,1.51,0.68,0.85
21518,2010/2011,8633,"Real Madrid CF",3.21,1.51,2.16,0.85
21518,2010/2011,10267,"Valencia CF",1.79,1.51,1.58,0.85
21518,2010/2011,8634,"FC Barcelona",2.42,1.51,2.58,0.85
21518,2010/2011,8315,"Athletic Club de Bilbao",1.68,1.51,1.42,0.85
21518,2010/2011,9869,"Real Sporting de Gijón",1.21,1.51,0.63,0.85
21518,2011/2012,8560,"Real Sociedad",1.53,1.51,0.89,1.10
21518,2011/2012,8633,"Real Madrid CF",3.68,1.51,2.68,1.10
21518,2011/2012,9864,"Málaga CF",1.84,1.51,1.00,1.10
21518,2011/2012,10205,"Villarreal CF",1.37,1.51,0.68,1.10
21518,2011/2012,8603,"Real Betis Balompié",1.47,1.51,1.00,1.10
21518,2011/2012,8371,"CA Osasuna",1.37,1.51,0.95,1.10
21518,2011/2012,8696,"Racing Santander",0.58,1.51,0.89,1.10
21518,2011/2012,8558,"RCD Espanyol",1.63,1.51,0.79,1.10
21518,2011/2012,8581,"Levante UD",1.74,1.51,1.11,1.10
21518,2011/2012,8370,"Rayo Vallecano",1.53,1.51,1.26,1.10
21518,2011/2012,8305,"Getafe CF",1.26,1.51,0.84,1.10
21518,2011/2012,8661,"RCD Mallorca",1.11,1.51,1.11,1.10
21518,2011/2012,8315,"Athletic Club de Bilbao",1.53,1.51,1.05,1.10
21518,2011/2012,8302,"Sevilla FC",1.68,1.51,0.84,1.10
21518,2011/2012,8394,"Real Zaragoza",1.00,1.51,0.89,1.10
21518,2011/2012,7878,"Granada CF",1.16,1.51,0.68,1.10
21518,2011/2012,9869,"Real Sporting de Gijón",1.26,1.51,0.95,1.10
21518,2011/2012,9906,"Atlético Madrid",1.89,1.51,0.89,1.10
21518,2011/2012,10267,"Valencia CF",2.11,1.51,1.00,1.10
21518,2011/2012,8634,"FC Barcelona",3.84,1.51,2.16,1.10
21518,2012/2013,8315,"Athletic Club de Bilbao",1.16,1.51,1.16,1.35
21518,2012/2013,8633,"Real Madrid CF",3.53,1.51,1.89,1.35
21518,2012/2013,8634,"FC Barcelona",3.32,1.51,2.74,1.35
21518,2012/2013,8302,"Sevilla FC",2.16,1.51,0.89,1.35
21518,2012/2013,8581,"Levante UD",1.32,1.51,0.79,1.35
21518,2012/2013,8394,"Real Zaragoza",1.21,1.51,0.74,1.35
21518,2012/2013,9910,"RC Celta de Vigo",1.21,1.51,0.74,1.35
21518,2012/2013,8661,"RCD Mallorca",1.37,1.51,0.89,1.35
21518,2012/2013,8370,"Rayo Vallecano",1.42,1.51,1.21,1.35
21518,2012/2013,9783,"RC Deportivo de La Coruña",1.21,1.51,1.26,1.35
21518,2012/2013,9864,"Málaga CF",1.74,1.51,1.05,1.35
21518,2012/2013,8560,"Real Sociedad",2.16,1.51,1.53,1.35
21518,2012/2013,8371,"CA Osasuna",0.79,1.51,0.95,1.35
21518,2012/2013,10267,"Valencia CF",2.21,1.51,1.32,1.35
21518,2012/2013,8305,"Getafe CF",1.32,1.51,0.95,1.35
21518,2012/2013,7878,"Granada CF",1.11,1.51,0.84,1.35
21518,2012/2013,8558,"RCD Espanyol",1.32,1.51,0.95,1.35
21518,2012/2013,10281,"Real Valladolid",1.53,1.51,1.05,1.35
21518,2012/2013,9906,"Atlético Madrid",2.21,1.51,1.21,1.35
21518,2012/2013,8603,"Real Betis Balompié",1.47,1.51,1.53,1.35
21518,2013/2014,9910,"RC Celta de Vigo",1.21,1.51,1.37,1.65
21518,2013/2014,8633,"Real Madrid CF",3.32,1.51,2.16,1.65
21518,2013/2014,8371,"CA Osasuna",1.05,1.51,0.63,1.65
21518,2013/2014,10281,"Real Valladolid",1.05,1.51,0.95,1.65
21518,2013/2014,9865,"UD Almería",1.37,1.51,0.89,1.65
21518,2013/2014,8560,"Real Sociedad",2.00,1.51,1.26,1.65
21518,2013/2014,8370,"Rayo Vallecano",1.47,1.51,0.95,1.65
21518,2013/2014,8302,"Sevilla FC",2.11,1.51,1.53,1.65
21518,2013/2014,8634,"FC Barcelona",3.37,1.51,1.89,1.65
21518,2013/2014,10267,"Valencia CF",1.84,1.51,0.84,1.65
21518,2013/2014,10205,"Villarreal CF",1.89,1.51,1.26,1.65
21518,2013/2014,8305,"Getafe CF",1.05,1.51,0.79,1.65
21518,2013/2014,10268,"Elche CF",0.68,1.51,0.89,1.65
21518,2013/2014,9906,"Atlético Madrid",2.58,1.51,1.47,1.65
21518,2013/2014,8581,"Levante UD",1.00,1.51,0.84,1.65
21518,2013/2014,9864,"Málaga CF",1.26,1.51,0.79,1.65
21518,2013/2014,8315,"Athletic Club de Bilbao",2.21,1.51,1.26,1.65
21518,2013/2014,7878,"Granada CF",0.95,1.51,0.74,1.65
21518,2013/2014,8603,"Real Betis Balompié",1.00,1.51,0.89,1.65
21518,2013/2014,8558,"RCD Espanyol",1.21,1.51,0.95,1.65
21518,2014/2015,8302,"Sevilla FC",2.00,1.51,1.74,1.00
21518,2014/2015,8581,"Levante UD",1.05,1.51,0.74,1.00
21518,2014/2015,8370,"Rayo Vallecano",1.37,1.51,1.05,1.00
21518,2014/2015,9864,"Málaga CF",1.37,1.51,0.84,1.00
21518,2014/2015,9910,"RC Celta de Vigo",1.58,1.51,0.89,1.00
21518,2014/2015,8372,"SD Eibar",1.05,1.51,0.74,1.00
21518,2014/2015,7878,"Granada CF",0.68,1.51,0.84,1.00
21518,2014/2015,8634,"FC Barcelona",3.37,1.51,2.42,1.00
21518,2014/2015,8633,"Real Madrid CF",3.42,1.51,2.79,1.00
21518,2014/2015,9865,"UD Almería",1.05,1.51,0.79,1.00
21518,2014/2015,8560,"Real Sociedad",1.53,1.51,0.79,1.00
21518,2014/2015,9906,"Atlético Madrid",2.21,1.51,1.32,1.00
21518,2014/2015,9783,"RC Deportivo de La Coruña",1.16,1.51,0.68,1.00
21518,2014/2015,10268,"Elche CF",1.00,1.51,0.84,1.00
21518,2014/2015,10205,"Villarreal CF",1.53,1.51,1.00,1.00
21518,2014/2015,8315,"Athletic Club de Bilbao",1.47,1.51,0.74,1.00
21518,2014/2015,7869,"Córdoba CF",0.63,1.51,0.53,1.00
21518,2014/2015,8305,"Getafe CF",0.84,1.51,0.89,1.00
21518,2014/2015,8558,"RCD Espanyol",1.21,1.51,1.26,1.00
21518,2014/2015,10267,"Valencia CF",2.21,1.51,1.47,1.00
21518,2015/2016,8581,"Levante UD",1.21,1.51,0.74,0.75
21518,2015/2016,9906,"Atlético Madrid",1.74,1.51,1.58,0.75
21518,2015/2016,9864,"Málaga CF",1.37,1.51,0.63,0.75
21518,2015/2016,8315,"Athletic Club de Bilbao",1.84,1.51,1.21,0.75
21518,2015/2016,7878,"Granada CF",1.37,1.51,1.05,0.75
21518,2015/2016,8558,"RCD Espanyol",1.16,1.51,0.95,0.75
21518,2015/2016,8603,"Real Betis Balompié",0.89,1.51,0.89,0.75
21518,2015/2016,9869,"Real Sporting de Gijón",1.47,1.51,0.63,0.75
21518,2015/2016,9783,"RC Deportivo de La Coruña",1.32,1.51,1.05,0.75
21518,2015/2016,8370,"Rayo Vallecano",1.53,1.51,1.21,0.75
21518,2015/2016,8372,"SD Eibar",1.37,1.51,1.21,0.75
21518,2015/2016,8305,"Getafe CF",1.21,1.51,0.74,0.75
21518,2015/2016,10205,"Villarreal CF",1.37,1.51,0.95,0.75
21518,2015/2016,8633,"Real Madrid CF",3.68,1.51,2.11,0.75
21518,2015/2016,8560,"Real Sociedad",1.16,1.51,1.21,0.75
21518,2015/2016,10267,"Valencia CF",1.32,1.51,1.11,0.75
21518,2015/2016,8634,"FC Barcelona",3.53,1.51,2.37,0.75
21518,2015/2016,8302,"Sevilla FC",2.00,1.51,0.68,0.75
21518,2015/2016,8306,"UD Las Palmas",1.32,1.51,1.05,0.75
21518,2015/2016,9910,"RC Celta de Vigo",1.53,1.51,1.16,0.75
24558,2008/2009,9956,"Grasshopper Club Zürich",1.78,1.65,1.39,1.20
24558,2008/2009,10192,"BSC Young Boys",2.94,1.65,1.78,1.20
24558,2008/2009,9930,"FC Aarau",1.11,1.65,0.83,1.20
24558,2008/2009,10199,"FC Luzern",1.67,1.65,0.83,1.20
24558,2008/2009,7955,"Neuchâtel Xamax",2.00,1.65,0.78,1.20
24558,2008/2009,6493,"AC Bellinzona",1.61,1.65,0.83,1.20
24558,2008/2009,9931,"FC Basel",2.17,1.65,1.83,1.20
24558,2008/2009,10179,"FC Sion",1.17,1.65,1.28,1.20
24558,2008/2009,9824,"FC Vaduz",1.06,1.65,0.50,1.20
24558,2008/2009,10243,"FC Zürich",2.06,1.65,2.39,1.20
24558,2009/2010,9930,"FC Aarau",1.00,1.65,0.78,0.80
24558,2009/2010,6493,"AC Bellinzona",1.33,1.65,1.00,0.80
24558,2009/2010,10190,"FC St. Gallen",1.33,1.65,1.61,0.80
24558,2009/2010,10243,"FC Zürich",1.72,1.65,1.33,0.80
24558,2009/2010,10179,"FC Sion",2.44,1.65,1.06,0.80
24558,2009/2010,9931,"FC Basel",3.00,1.65,2.00,0.80
24558,2009/2010,9956,"Grasshopper Club Zürich",2.33,1.65,1.28,0.80
24558,2009/2010,10192,"BSC Young Boys",2.28,1.65,2.06,0.80
24558,2009/2010,10199,"FC Luzern",2.56,1.65,1.11,0.80
24558,2009/2010,7955,"Neuchâtel Xamax",1.94,1.65,1.11,0.80
24558,2010/2011,9956,"Grasshopper Club Zürich",1.44,1.65,1.06,1.60
24558,2010/2011,10191,"FC Thun",1.44,1.65,1.22,1.60
24558,2010/2011,6493,"AC Bellinzona",1.17,1.65,1.17,1.60
24558,2010/2011,10199,"FC Luzern",1.78,1.65,1.67,1.60
24558,2010/2011,9931,"FC Basel",2.39,1.65,1.83,1.60
24558,2010/2011,10190,"FC St. Gallen",0.83,1.65,1.06,1.60
24558,2010/2011,10243,"FC Zürich",2.06,1.65,2.06,1.60
24558,2010/2011,10179,"FC Sion",1.39,1.65,1.22,1.60
24558,2010/2011,10192,"BSC Young Boys",1.94,1.65,1.67,1.60
24558,2010/2011,7955,"Neuchâtel Xamax",1.28,1.65,1.17,1.60
24558,2011/2012,10179,"FC Sion",1.06,1.65,1.29,1.00
24558,2011/2012,10192,"BSC Young Boys",1.88,1.65,1.18,1.00
24558,2011/2012,7955,"Neuchâtel Xamax",1.33,1.65,1.11,1.00
24558,2011/2012,9777,"Servette FC",1.35,1.65,1.29,1.00
24558,2011/2012,9956,"Grasshopper Club Zürich",0.88,1.65,1.00,1.00
24558,2011/2012,10191,"FC Thun",1.59,1.65,0.65,1.00
24558,2011/2012,10243,"FC Zürich",1.35,1.65,1.18,1.00
24558,2011/2012,7730,"FC Lausanne-Sports",0.88,1.65,0.82,1.00
24558,2011/2012,10199,"FC Luzern",1.53,1.65,1.18,1.00
24558,2011/2012,9931,"FC Basel",2.59,1.65,2.00,1.00
24558,2012/2013,9777,"Servette FC",1.00,1.65,0.78,1.30
24558,2012/2013,10191,"FC Thun",1.67,1.65,0.78,1.30
24558,2012/2013,10199,"FC Luzern",1.00,1.65,1.28,1.30
24558,2012/2013,9956,"Grasshopper Club Zürich",1.39,1.65,1.28,1.30
24558,2012/2013,10190,"FC St. Gallen",1.94,1.65,1.06,1.30
24558,2012/2013,9931,"FC Basel",2.00,1.65,1.39,1.30
24558,2012/2013,10243,"FC Zürich",1.78,1.65,1.67,1.30
24558,2012/2013,7730,"FC Lausanne-Sports",1.33,1.65,0.44,1.30
24558,2012/2013,10179,"FC Sion",1.11,1.65,1.11,1.30
24558,2012/2013,10192,"BSC Young Boys",1.89,1.65,0.78,1.30
24558,2013/2014,9931,"FC Basel",2.28,1.65,1.61,1.30
24558,2013/2014,10192,"BSC Young Boys",1.78,1.65,1.50,1.30
24558,2013/2014,10243,"FC Zürich",1.56,1.65,1.28,1.30
24558,2013/2014,10199,"FC Luzern",1.44,1.65,1.22,1.30
24558,2013/2014,10190,"FC St. Gallen",1.22,1.65,0.83,1.30
24558,2013/2014,9956,"Grasshopper Club Zürich",1.89,1.65,1.83,1.30
24558,2013/2014,9930,"FC Aarau",1.89,1.65,1.17,1.30
24558,2013/2014,10191,"FC Thun",1.78,1.65,1.39,1.30
24558,2013/2014,10179,"FC Sion",1.56,1.65,0.56,1.30
24558,2013/2014,7730,"FC Lausanne-Sports",0.72,1.65,1.39,1.30
24558,2014/2015,9930,"FC Aarau",0.94,1.65,0.78,1.10
24558,2014/2015,10190,"FC St. Gallen",1.78,1.65,1.39,1.10
24558,2014/2015,10191,"FC Thun",1.89,1.65,0.72,1.10
24558,2014/2015,10199,"FC Luzern",1.39,1.65,1.61,1.10
24558,2014/2015,10243,"FC Zürich",1.33,1.65,1.72,1.10
24558,2014/2015,9931,"FC Basel",2.39,1.65,2.28,1.10
24558,2014/2015,9956,"Grasshopper Club Zürich",1.39,1.65,1.39,1.10
24558,2014/2015,10192,"BSC Young Boys",2.33,1.65,1.22,1.10
24558,2014/2015,9824,"FC Vaduz",0.78,1.65,0.78,1.10
24558,2014/2015,10179,"FC Sion",1.83,1.65,0.78,1.10
24558,2015/2016,10199,"FC Luzern",2.00,1.65,1.28,1.20
24558,2015/2016,9931,"FC Basel",2.44,1.65,2.44,1.20
24558,2015/2016,10191,"FC Thun",1.44,1.65,1.06,1.20
24558,2015/2016,10190,"FC St. Gallen",1.39,1.65,0.89,1.20
24558,2015/2016,10243,"FC Zürich",1.61,1.65,1.06,1.20
24558,2015/2016,9956,"Grasshopper Club Zürich",1.94,1.65,1.67,1.20
24558,2015/2016,10179,"FC Sion",1.72,1.65,1.17,1.20
24558,2015/2016,9824,"FC Vaduz",1.11,1.65,1.33,1.20
24558,2015/2016,10192,"BSC Young Boys",2.78,1.65,1.56,1.20
24558,2015/2016,7896,Lugano,1.39,1.65,1.17,1.20
